GCF_007836855.1;protein_526,,GCF_003636855.2;protein_897,GCF_016749335.1;protein_957,GCF_030062605.1;protein_833,GCF_006337745.1;protein_575,,,,
GCF_006337745.1;protein_576,GCF_016749335.1;protein_956,GCF_030062605.1;protein_835,GCF_003636855.2;protein_898,GCF_007836855.1;protein_528,,,,,
GCF_006337745.1;protein_577,GCF_016749335.1;protein_955,GCF_030062605.1;protein_836,GCF_003636855.2;protein_899,GCF_007836855.1;protein_529,,,,,
GCF_006337745.1;protein_578,GCF_016749335.1;protein_954,GCF_030062605.1;protein_837,GCF_003636855.2;protein_900,GCF_007836855.1;protein_530,,,,,
GCF_006337745.1;protein_579,GCF_016749335.1;protein_953,GCF_030062605.1;protein_838,GCF_003636855.2;protein_901,GCF_007836855.1;protein_531,,,,,
GCF_006337745.1;protein_58,GCF_016749335.1;protein_1393,GCF_030062605.1;protein_29,GCF_003636855.2;protein_328,GCF_007836855.1;protein_60,,,,,
GCF_006337745.1;protein_580,GCF_016749335.1;protein_952,GCF_030062605.1;protein_839,GCF_003636855.2;protein_902,GCF_007836855.1;protein_532,,,,,
GCF_006337745.1;protein_581,GCF_016749335.1;protein_951,GCF_030062605.1;protein_840,GCF_003636855.2;protein_903,GCF_007836855.1;protein_533,,,,,
GCF_006337745.1;protein_582,GCF_016749335.1;protein_950,GCF_030062605.1;protein_841,GCF_003636855.2;protein_904,GCF_007836855.1;protein_534,,,,,
GCF_006337745.1;protein_583,GCF_016749335.1;protein_949,GCF_030062605.1;protein_842,GCF_003636855.2;protein_905,GCF_007836855.1;protein_535,,,,,
GCF_006337745.1;protein_584,GCF_016749335.1;protein_948,GCF_030062605.1;protein_843,GCF_003636855.2;protein_906,GCF_007836855.1;protein_536,,,,,
GCF_006337745.1;protein_585,GCF_016749335.1;protein_947,GCF_030062605.1;protein_844,GCF_003636855.2;protein_907,GCF_007836855.1;protein_537,,,,,
GCF_006337745.1;protein_586,GCF_016749335.1;protein_946,GCF_030062605.1;protein_845,GCF_003636855.2;protein_908,GCF_007836855.1;protein_538,,,,,
GCF_006337745.1;protein_587,GCF_016749335.1;protein_945,GCF_030062605.1;protein_846,GCF_003636855.2;protein_909,GCF_007836855.1;protein_539,,,,,
GCF_006337745.1;protein_588,GCF_016749335.1;protein_944,GCF_030062605.1;protein_847,GCF_003636855.2;protein_910,GCF_007836855.1;protein_540,,,,,
GCF_006337745.1;protein_589,GCF_016749335.1;protein_943,GCF_030062605.1;protein_848,GCF_003636855.2;protein_911,GCF_007836855.1;protein_541,,,,,
GCF_006337745.1;protein_59,GCF_016749335.1;protein_1392,GCF_030062605.1;protein_28,GCF_003636855.2;protein_327,GCF_007836855.1;protein_61,,,,,
GCF_006337745.1;protein_590,GCF_016749335.1;protein_942,GCF_030062605.1;protein_849,GCF_003636855.2;protein_912,GCF_007836855.1;protein_543,,,,,
GCF_006337745.1;protein_591,GCF_016749335.1;protein_941,GCF_030062605.1;protein_850,GCF_003636855.2;protein_913,GCF_007836855.1;protein_544,,,,,
GCF_006337745.1;protein_593,GCF_016749335.1;protein_940,GCF_030062605.1;protein_851,GCF_003636855.2;protein_914,GCF_007836855.1;protein_545,,,,,
GCF_006337745.1;protein_594,GCF_016749335.1;protein_939,GCF_030062605.1;protein_852,GCF_003636855.2;protein_915,GCF_007836855.1;protein_546,,,,,
GCF_006337745.1;protein_595,GCF_016749335.1;protein_938,GCF_030062605.1;protein_853,GCF_003636855.2;protein_916,GCF_007836855.1;protein_547,,,,,
GCF_006337745.1;protein_596,GCF_016749335.1;protein_937,GCF_030062605.1;protein_854,GCF_003636855.2;protein_917,GCF_007836855.1;protein_548,,,,,
GCF_006337745.1;protein_597,GCF_016749335.1;protein_936,GCF_030062605.1;protein_855,GCF_003636855.2;protein_918,GCF_007836855.1;protein_549,,,,,
GCF_006337745.1;protein_598,GCF_016749335.1;protein_935,GCF_030062605.1;protein_856,GCF_003636855.2;protein_919,GCF_007836855.1;protein_550,,,,,
GCF_006337745.1;protein_599,GCF_016749335.1;protein_933,GCF_030062605.1;protein_858,GCF_003636855.2;protein_921,GCF_007836855.1;protein_552,,,,,
GCF_006337745.1;protein_60,GCF_016749335.1;protein_1391,GCF_030062605.1;protein_27,GCF_003636855.2;protein_326,GCF_007836855.1;protein_62,,,,,
GCF_006337745.1;protein_600,GCF_016749335.1;protein_932,GCF_030062605.1;protein_859,GCF_003636855.2;protein_922,GCF_007836855.1;protein_553,,,,,
GCF_006337745.1;protein_602,GCF_016749335.1;protein_930,GCF_030062605.1;protein_861,GCF_003636855.2;protein_924,GCF_007836855.1;protein_555,,,,,
GCF_006337745.1;protein_603,GCF_016749335.1;protein_929,GCF_030062605.1;protein_862,GCF_003636855.2;protein_925,GCF_007836855.1;protein_556,,,,,
GCF_006337745.1;protein_604,GCF_016749335.1;protein_928,GCF_030062605.1;protein_863,GCF_003636855.2;protein_926,GCF_007836855.1;protein_557,,,,,
GCF_006337745.1;protein_605,GCF_016749335.1;protein_927,GCF_030062605.1;protein_864,GCF_003636855.2;protein_927,GCF_007836855.1;protein_558,,,,,
GCF_006337745.1;protein_606,GCF_016749335.1;protein_926,GCF_030062605.1;protein_865,GCF_003636855.2;protein_928,GCF_007836855.1;protein_559,,,,,
GCF_006337745.1;protein_607,GCF_016749335.1;protein_925,GCF_030062605.1;protein_866,GCF_003636855.2;protein_929,GCF_007836855.1;protein_560,,,,,
GCF_006337745.1;protein_608,GCF_016749335.1;protein_924,GCF_030062605.1;protein_867,GCF_003636855.2;protein_930,GCF_007836855.1;protein_561,,,,,
GCF_006337745.1;protein_609,GCF_016749335.1;protein_923,GCF_030062605.1;protein_868,GCF_003636855.2;protein_931,GCF_007836855.1;protein_562,,,,,
GCF_006337745.1;protein_61,GCF_016749335.1;protein_1390,GCF_030062605.1;protein_26,GCF_003636855.2;protein_325,GCF_007836855.1;protein_63,,,,,
GCF_006337745.1;protein_610,GCF_016749335.1;protein_922,GCF_030062605.1;protein_869,GCF_003636855.2;protein_932,GCF_007836855.1;protein_563,,,,,
GCF_006337745.1;protein_611,GCF_016749335.1;protein_921,GCF_030062605.1;protein_870,GCF_003636855.2;protein_933,GCF_007836855.1;protein_564,,,,,
GCF_006337745.1;protein_612,GCF_016749335.1;protein_920,GCF_030062605.1;protein_871,GCF_003636855.2;protein_934,GCF_007836855.1;protein_565,,,,,
GCF_006337745.1;protein_614,GCF_016749335.1;protein_918,GCF_030062605.1;protein_1248,GCF_003636855.2;protein_936,GCF_007836855.1;protein_567,,,,,
GCF_006337745.1;protein_615,GCF_016749335.1;protein_917,GCF_030062605.1;protein_1247,GCF_003636855.2;protein_937,GCF_007836855.1;protein_568,,,,,
GCF_006337745.1;protein_616,GCF_016749335.1;protein_916,GCF_030062605.1;protein_1246,GCF_003636855.2;protein_938,GCF_007836855.1;protein_569,,,,,
GCF_006337745.1;protein_617,GCF_016749335.1;protein_915,GCF_030062605.1;protein_1245,GCF_003636855.2;protein_939,GCF_007836855.1;protein_570,,,,,
GCF_006337745.1;protein_618,GCF_016749335.1;protein_914,GCF_030062605.1;protein_1244,GCF_003636855.2;protein_940,GCF_007836855.1;protein_571,,,,,
GCF_006337745.1;protein_619,GCF_016749335.1;protein_913,GCF_030062605.1;protein_1243,GCF_003636855.2;protein_941,GCF_007836855.1;protein_572,,,,,
GCF_006337745.1;protein_62,GCF_016749335.1;protein_1389,GCF_030062605.1;protein_25,GCF_003636855.2;protein_324,GCF_007836855.1;protein_64,,,,,
GCF_006337745.1;protein_620,GCF_016749335.1;protein_912,GCF_030062605.1;protein_1242,GCF_003636855.2;protein_943,GCF_007836855.1;protein_573,,,,,
GCF_006337745.1;protein_622,GCF_016749335.1;protein_911,GCF_030062605.1;protein_1241,GCF_003636855.2;protein_944,GCF_007836855.1;protein_574,,,,,
GCF_007836855.1;protein_575,GCF_003636855.2;protein_945,,GCF_016749335.1;protein_910,GCF_030062605.1;protein_1240,GCF_006337745.1;protein_623,,,,
GCF_006337745.1;protein_624,GCF_016749335.1;protein_909,GCF_030062605.1;protein_1239,GCF_003636855.2;protein_946,GCF_007836855.1;protein_576,,,,,
GCF_006337745.1;protein_625,GCF_016749335.1;protein_908,GCF_030062605.1;protein_1238,GCF_003636855.2;protein_947,GCF_007836855.1;protein_577,,,,,
GCF_006337745.1;protein_626,GCF_016749335.1;protein_907,GCF_030062605.1;protein_1237,GCF_003636855.2;protein_948,GCF_007836855.1;protein_578,,,,,
GCF_006337745.1;protein_627,GCF_016749335.1;protein_906,GCF_030062605.1;protein_1236,GCF_003636855.2;protein_949,GCF_007836855.1;protein_579,,,,,
GCF_003636855.2;protein_950,GCF_030062605.1;protein_1235,GCF_006337745.1;protein_628,,GCF_007836855.1;protein_580,GCF_016749335.1;protein_905,,,,
GCF_006337745.1;protein_629,GCF_016749335.1;protein_904,GCF_030062605.1;protein_1234,GCF_003636855.2;protein_951,GCF_007836855.1;protein_581,,,,,
GCF_006337745.1;protein_63,GCF_016749335.1;protein_1388,GCF_030062605.1;protein_24,GCF_003636855.2;protein_323,GCF_007836855.1;protein_65,,,,,
GCF_006337745.1;protein_630,GCF_016749335.1;protein_903,GCF_030062605.1;protein_1233,GCF_003636855.2;protein_952,GCF_007836855.1;protein_582,,,,,
GCF_006337745.1;protein_632,GCF_016749335.1;protein_901,GCF_030062605.1;protein_1231,GCF_003636855.2;protein_954,GCF_007836855.1;protein_584,,,,,
GCF_006337745.1;protein_633,GCF_016749335.1;protein_899,GCF_030062605.1;protein_1229,GCF_003636855.2;protein_956,GCF_007836855.1;protein_585,,,,,
GCF_006337745.1;protein_634,GCF_016749335.1;protein_898,GCF_030062605.1;protein_1228,GCF_003636855.2;protein_957,GCF_007836855.1;protein_586,,,,,
GCF_006337745.1;protein_635,GCF_016749335.1;protein_897,GCF_030062605.1;protein_1227,GCF_003636855.2;protein_958,GCF_007836855.1;protein_587,,,,,
GCF_006337745.1;protein_636,GCF_007836855.1;protein_589,GCF_003636855.2;protein_959,,GCF_016749335.1;protein_892,GCF_030062605.1;protein_1226,,,,
GCF_006337745.1;protein_639,,,GCF_003636855.2;protein_962,,,,,,
GCF_006337745.1;protein_64,GCF_016749335.1;protein_1387,GCF_030062605.1;protein_23,GCF_003636855.2;protein_322,GCF_007836855.1;protein_66,,,,,
GCF_006337745.1;protein_640,,,GCF_003636855.2;protein_963,,,,,,
GCF_006337745.1;protein_641,GCF_016749335.1;protein_885,GCF_030062605.1;protein_934,GCF_003636855.2;protein_964,GCF_007836855.1;protein_593,,,,,
GCF_006337745.1;protein_642,GCF_016749335.1;protein_884,GCF_030062605.1;protein_935,GCF_003636855.2;protein_965,GCF_007836855.1;protein_594,,,,,
GCF_006337745.1;protein_643,GCF_016749335.1;protein_883,GCF_030062605.1;protein_936,GCF_003636855.2;protein_966,GCF_007836855.1;protein_595,,,,,
GCF_006337745.1;protein_644,GCF_016749335.1;protein_882,GCF_030062605.1;protein_937,GCF_003636855.2;protein_967,GCF_007836855.1;protein_596,,,,,
GCF_006337745.1;protein_645,GCF_016749335.1;protein_880,GCF_030062605.1;protein_939,,,,,,,
GCF_006337745.1;protein_646,GCF_016749335.1;protein_879,GCF_030062605.1;protein_940,GCF_003636855.2;protein_970,GCF_007836855.1;protein_598,,,,,
GCF_006337745.1;protein_647,GCF_016749335.1;protein_878,GCF_030062605.1;protein_941,GCF_003636855.2;protein_971,GCF_007836855.1;protein_599,,,,,
GCF_006337745.1;protein_648,GCF_016749335.1;protein_877,GCF_030062605.1;protein_942,GCF_003636855.2;protein_972,GCF_007836855.1;protein_600,,,,,
GCF_006337745.1;protein_649,GCF_016749335.1;protein_876,GCF_030062605.1;protein_943,GCF_003636855.2;protein_973,GCF_007836855.1;protein_601,,,,,
GCF_006337745.1;protein_65,GCF_016749335.1;protein_1386,GCF_030062605.1;protein_22,GCF_003636855.2;protein_321,GCF_007836855.1;protein_67,,,,,
GCF_006337745.1;protein_652,GCF_016749335.1;protein_873,GCF_030062605.1;protein_946,GCF_003636855.2;protein_975,GCF_007836855.1;protein_992,,,,,
GCF_006337745.1;protein_653,GCF_016749335.1;protein_872,GCF_030062605.1;protein_947,GCF_003636855.2;protein_976,GCF_007836855.1;protein_991,,,,,
GCF_006337745.1;protein_654,GCF_016749335.1;protein_871,GCF_030062605.1;protein_948,GCF_003636855.2;protein_977,GCF_007836855.1;protein_990,,,,,
GCF_006337745.1;protein_655,GCF_016749335.1;protein_870,GCF_030062605.1;protein_949,GCF_003636855.2;protein_978,GCF_007836855.1;protein_989,,,,,
GCF_006337745.1;protein_656,GCF_016749335.1;protein_869,GCF_030062605.1;protein_950,GCF_003636855.2;protein_979,GCF_007836855.1;protein_988,,,,,
GCF_006337745.1;protein_657,GCF_016749335.1;protein_868,GCF_030062605.1;protein_951,GCF_003636855.2;protein_980,GCF_007836855.1;protein_987,,,,,
GCF_006337745.1;protein_658,GCF_016749335.1;protein_867,GCF_030062605.1;protein_952,GCF_003636855.2;protein_981,GCF_007836855.1;protein_986,,,,,
GCF_006337745.1;protein_659,GCF_016749335.1;protein_866,GCF_030062605.1;protein_953,GCF_003636855.2;protein_982,GCF_007836855.1;protein_985,,,,,
GCF_006337745.1;protein_66,GCF_016749335.1;protein_1385,GCF_030062605.1;protein_21,GCF_003636855.2;protein_320,GCF_007836855.1;protein_68,,,,,
GCF_006337745.1;protein_660,GCF_016749335.1;protein_865,GCF_030062605.1;protein_954,GCF_003636855.2;protein_983,GCF_007836855.1;protein_984,,,,,
GCF_006337745.1;protein_661,GCF_016749335.1;protein_864,GCF_030062605.1;protein_955,GCF_003636855.2;protein_984,GCF_007836855.1;protein_983,,,,,
GCF_006337745.1;protein_662,GCF_016749335.1;protein_863,GCF_030062605.1;protein_956,GCF_003636855.2;protein_985,GCF_007836855.1;protein_982,,,,,
GCF_006337745.1;protein_663,GCF_016749335.1;protein_862,GCF_030062605.1;protein_957,GCF_003636855.2;protein_986,GCF_007836855.1;protein_981,,,,,
GCF_006337745.1;protein_664,GCF_016749335.1;protein_861,GCF_030062605.1;protein_958,GCF_003636855.2;protein_987,GCF_007836855.1;protein_980,,,,,
GCF_006337745.1;protein_665,GCF_016749335.1;protein_860,GCF_030062605.1;protein_959,GCF_003636855.2;protein_988,GCF_007836855.1;protein_979,,,,,
GCF_006337745.1;protein_666,GCF_016749335.1;protein_859,GCF_030062605.1;protein_960,GCF_003636855.2;protein_989,GCF_007836855.1;protein_978,,,,,
GCF_006337745.1;protein_667,GCF_016749335.1;protein_858,GCF_030062605.1;protein_961,GCF_003636855.2;protein_990,GCF_007836855.1;protein_977,,,,,
GCF_006337745.1;protein_668,GCF_016749335.1;protein_857,GCF_030062605.1;protein_962,GCF_003636855.2;protein_991,GCF_007836855.1;protein_976,,,,,
GCF_006337745.1;protein_669,GCF_016749335.1;protein_856,GCF_030062605.1;protein_963,GCF_003636855.2;protein_992,GCF_007836855.1;protein_975,,,,,
GCF_006337745.1;protein_67,GCF_016749335.1;protein_1384,GCF_030062605.1;protein_20,GCF_003636855.2;protein_319,GCF_007836855.1;protein_69,,,,,
GCF_006337745.1;protein_670,GCF_016749335.1;protein_855,GCF_030062605.1;protein_964,GCF_003636855.2;protein_993,GCF_007836855.1;protein_974,,,,,
GCF_006337745.1;protein_671,GCF_016749335.1;protein_854,GCF_030062605.1;protein_965,GCF_003636855.2;protein_994,GCF_007836855.1;protein_973,,,,,
GCF_006337745.1;protein_672,GCF_016749335.1;protein_853,GCF_030062605.1;protein_966,GCF_003636855.2;protein_995,GCF_007836855.1;protein_972,,,,,
GCF_006337745.1;protein_673,GCF_016749335.1;protein_852,GCF_030062605.1;protein_967,GCF_003636855.2;protein_996,GCF_007836855.1;protein_971,,,,,
GCF_006337745.1;protein_674,GCF_016749335.1;protein_851,GCF_030062605.1;protein_968,GCF_003636855.2;protein_999,GCF_007836855.1;protein_970,,,,,
GCF_006337745.1;protein_675,GCF_016749335.1;protein_850,GCF_030062605.1;protein_969,GCF_003636855.2;protein_1000,GCF_007836855.1;protein_969,,,,,
GCF_006337745.1;protein_676,,GCF_030062605.1;protein_970,GCF_003636855.2;protein_1001,GCF_007836855.1;protein_968,,,,,
GCF_006337745.1;protein_677,GCF_016749335.1;protein_848,GCF_030062605.1;protein_971,GCF_003636855.2;protein_1002,GCF_007836855.1;protein_967,,,,,
GCF_006337745.1;protein_678,GCF_016749335.1;protein_846,GCF_030062605.1;protein_973,GCF_003636855.2;protein_1004,GCF_007836855.1;protein_964,,,,,
GCF_006337745.1;protein_68,GCF_016749335.1;protein_1383,GCF_030062605.1;protein_19,GCF_003636855.2;protein_318,GCF_007836855.1;protein_70,,,,,
GCF_006337745.1;protein_680,GCF_016749335.1;protein_844,GCF_030062605.1;protein_1288,GCF_003636855.2;protein_1006,GCF_007836855.1;protein_962,,,,,
GCF_006337745.1;protein_681,GCF_016749335.1;protein_843,GCF_030062605.1;protein_1287,GCF_003636855.2;protein_1007,GCF_007836855.1;protein_961,,,,,
GCF_006337745.1;protein_682,GCF_016749335.1;protein_842,GCF_030062605.1;protein_1286,GCF_003636855.2;protein_1008,GCF_007836855.1;protein_960,,,,,
GCF_006337745.1;protein_683,GCF_016749335.1;protein_841,GCF_030062605.1;protein_1285,GCF_003636855.2;protein_1009,GCF_007836855.1;protein_959,,,,,
GCF_006337745.1;protein_684,GCF_016749335.1;protein_840,GCF_030062605.1;protein_1284,GCF_003636855.2;protein_1010,GCF_007836855.1;protein_958,,,,,
GCF_006337745.1;protein_685,GCF_016749335.1;protein_839,GCF_030062605.1;protein_1283,GCF_003636855.2;protein_1011,GCF_007836855.1;protein_957,,,,,
GCF_006337745.1;protein_686,GCF_016749335.1;protein_838,GCF_030062605.1;protein_1282,GCF_003636855.2;protein_1012,GCF_007836855.1;protein_956,,,,,
GCF_006337745.1;protein_687,GCF_016749335.1;protein_837,GCF_030062605.1;protein_1281,GCF_003636855.2;protein_1013,GCF_007836855.1;protein_955,,,,,
GCF_006337745.1;protein_688,GCF_016749335.1;protein_836,GCF_030062605.1;protein_1280,GCF_003636855.2;protein_1014,GCF_007836855.1;protein_954,,,,,
GCF_006337745.1;protein_689,GCF_016749335.1;protein_835,GCF_030062605.1;protein_1279,GCF_003636855.2;protein_1015,GCF_007836855.1;protein_953,,,,,
GCF_006337745.1;protein_69,GCF_016749335.1;protein_1382,GCF_030062605.1;protein_18,GCF_003636855.2;protein_317,GCF_007836855.1;protein_71,,,,,
GCF_006337745.1;protein_690,GCF_016749335.1;protein_834,GCF_030062605.1;protein_1278,GCF_003636855.2;protein_1016,GCF_007836855.1;protein_952,,,,,
GCF_006337745.1;protein_691,GCF_016749335.1;protein_833,GCF_030062605.1;protein_1277,GCF_003636855.2;protein_1017,GCF_007836855.1;protein_951,,,,,
GCF_006337745.1;protein_692,GCF_016749335.1;protein_832,GCF_030062605.1;protein_1276,GCF_003636855.2;protein_1018,GCF_007836855.1;protein_950,,,,,
GCF_006337745.1;protein_693,GCF_016749335.1;protein_831,GCF_030062605.1;protein_1275,GCF_003636855.2;protein_1019,GCF_007836855.1;protein_949,,,,,
GCF_006337745.1;protein_694,GCF_016749335.1;protein_830,GCF_030062605.1;protein_1274,GCF_003636855.2;protein_1020,GCF_007836855.1;protein_948,,,,,
GCF_006337745.1;protein_695,GCF_016749335.1;protein_829,GCF_030062605.1;protein_1273,GCF_003636855.2;protein_1021,GCF_007836855.1;protein_947,,,,,
GCF_006337745.1;protein_696,GCF_016749335.1;protein_828,GCF_030062605.1;protein_1272,GCF_003636855.2;protein_1022,GCF_007836855.1;protein_946,,,,,
GCF_006337745.1;protein_697,GCF_016749335.1;protein_827,GCF_030062605.1;protein_1271,GCF_003636855.2;protein_1023,GCF_007836855.1;protein_945,,,,,
GCF_006337745.1;protein_698,GCF_016749335.1;protein_826,GCF_030062605.1;protein_1270,GCF_003636855.2;protein_1024,GCF_007836855.1;protein_944,,,,,
GCF_006337745.1;protein_699,GCF_016749335.1;protein_825,GCF_030062605.1;protein_1269,GCF_003636855.2;protein_1025,GCF_007836855.1;protein_943,,,,,
GCF_006337745.1;protein_7,GCF_016749335.1;protein_1448,GCF_030062605.1;protein_82,GCF_003636855.2;protein_379,GCF_007836855.1;protein_7,,,,,
GCF_006337745.1;protein_70,GCF_016749335.1;protein_1381,GCF_030062605.1;protein_17,GCF_003636855.2;protein_316,GCF_007836855.1;protein_72,,,,,
GCF_006337745.1;protein_700,GCF_016749335.1;protein_824,GCF_030062605.1;protein_1268,GCF_003636855.2;protein_1026,GCF_007836855.1;protein_942,,,,,
GCF_006337745.1;protein_701,GCF_016749335.1;protein_823,GCF_030062605.1;protein_1267,GCF_003636855.2;protein_1027,GCF_007836855.1;protein_941,,,,,
GCF_006337745.1;protein_702,GCF_016749335.1;protein_822,GCF_030062605.1;protein_1266,GCF_003636855.2;protein_1028,GCF_007836855.1;protein_940,,,,,
GCF_006337745.1;protein_703,GCF_016749335.1;protein_821,GCF_030062605.1;protein_1265,GCF_003636855.2;protein_1029,GCF_007836855.1;protein_939,,,,,
GCF_006337745.1;protein_704,GCF_016749335.1;protein_820,GCF_030062605.1;protein_1264,GCF_003636855.2;protein_1030,GCF_007836855.1;protein_938,,,,,
GCF_006337745.1;protein_705,GCF_016749335.1;protein_819,GCF_030062605.1;protein_1263,GCF_003636855.2;protein_1031,GCF_007836855.1;protein_937,,,,,
GCF_006337745.1;protein_706,GCF_016749335.1;protein_818,GCF_030062605.1;protein_1262,GCF_003636855.2;protein_1032,GCF_007836855.1;protein_936,,,,,
GCF_006337745.1;protein_707,GCF_016749335.1;protein_817,GCF_030062605.1;protein_1261,GCF_003636855.2;protein_1033,GCF_007836855.1;protein_935,,,,,
GCF_006337745.1;protein_708,GCF_016749335.1;protein_816,GCF_030062605.1;protein_1260,GCF_003636855.2;protein_1034,GCF_007836855.1;protein_934,,,,,
GCF_006337745.1;protein_709,GCF_016749335.1;protein_815,GCF_030062605.1;protein_1259,GCF_003636855.2;protein_1035,GCF_007836855.1;protein_933,,,,,
GCF_006337745.1;protein_71,GCF_016749335.1;protein_1380,GCF_030062605.1;protein_16,GCF_003636855.2;protein_315,GCF_007836855.1;protein_73,,,,,
